id,region_id,name,created_at,updated_at
1690,27,"{""en"": ""Oktyabrsk"", ""ru"": ""Октябрьск""}","2018-07-03 16:30:27","2018-07-03 16:30:27"
1691,2,"{""en"": ""Oktyabr\\'skaya"", ""ru"": ""Октябрьская""}","2018-07-03 16:30:27","2018-07-03 16:30:27"
1692,8,"{""en"": ""Oktyabr\\'skii (Arkhangelsk region)"", ""ru"": ""Октябрьский (Архангельская область)""}","2018-07-03 16:30:27","2018-07-03 16:30:27"
1693,13,"{""en"": ""Oktyabrsky"", ""ru"": ""Октябрьский (Волгоградская область)""}","2018-07-03 16:30:27","2018-07-03 16:30:27"
1694,33,"{""en"": ""Oktyabrsky"", ""ru"": ""Октябрьский (Московская область)""}","2018-07-03 16:30:27","2018-07-03 16:30:27"
1695,41,"{""en"": ""Oktyabrsky"", ""ru"": ""Октябрьский (Пермский край)""}","2018-07-03 16:30:27","2018-07-03 16:30:27"
1696,59,"{""en"": ""Oktyabr'skii"", ""ru"": ""Октябрьский (Республика Башкортостан)""}","2018-07-03 16:30:27","2018-07-03 16:30:27"
1697,53,"{""en"": ""Oktyabrsky"", ""ru"": ""Октябрьский (Ульяновская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1698,38,"{""en"": ""Oktyabrskoye"", ""ru"": ""Октябрьское (Оренбургская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1699,52,"{""en"": ""Oktyabrskoe"", ""ru"": ""Октябрьское (Ханты-Мансийский АО)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1700,54,"{""en"": ""Octyabrskoe"", ""ru"": ""Октябрьское (Челябинская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1701,69,"{""en"": ""Oktyabrskoe"", ""ru"": ""Октябрьское(Республика Северная Осетия -""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1702,35,"{""en"": ""okulovka"", ""ru"": ""Окуловка""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1703,77,"{""en"": ""Olekminsk"", ""ru"": ""Олекминск""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1704,34,"{""en"": ""Olenegorsk"", ""ru"": ""Оленегорск""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1705,21,"{""en"": ""Olenino"", ""ru"": ""Оленино""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1706,65,"{""en"": ""Olonets"", ""ru"": ""Олонец""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1707,4,"{""en"": ""Olga"", ""ru"": ""Ольга""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1708,15,"{""en"": ""Ol'hovatka"", ""ru"": ""Ольховатка""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1709,13,"{""en"": ""Olkhovka"", ""ru"": ""Ольховка""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1710,52,"{""en"": ""Omutinskoe"", ""ru"": ""Омутинское""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1711,25,"{""en"": ""Omutninsk"", ""ru"": ""Омутнинск""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1712,63,"{""en"": ""Onguday"", ""ru"": ""Онгудай""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1713,8,"{""en"": ""Onega"", ""ru"": ""Онега""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1714,60,"{""en"": ""Onokhoy"", ""ru"": ""Онохой""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1715,25,"{""en"": ""Oparino"", ""ru"": ""Опарино""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1716,42,"{""en"": ""Opochka"", ""ru"": ""Опочка""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1717,41,"{""en"": ""Orda"", ""ru"": ""Орда""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1718,36,"{""en"": ""Ordinskoe"", ""ru"": ""Ордынское""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1719,33,"{""en"": ""Orehovo-Zuevo"", ""ru"": ""Орехово-Зуево""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1720,30,"{""en"": ""Orzhitsy"", ""ru"": ""Оржицы""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1721,25,"{""en"": ""Orichi"", ""ru"": ""Оричи""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1722,25,"{""en"": ""Orlov"", ""ru"": ""Орлов""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1723,43,"{""en"": ""Orlovskii"", ""ru"": ""Орловский""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1724,38,"{""en"": ""Orsk"", ""ru"": ""Орск""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1725,67,"{""en"": ""Orshanka"", ""ru"": ""Оршанка""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1726,41,"{""en"": ""Osa"", ""ru"": ""Оса""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1727,18,"{""en"": ""Osa (Irkutsk region)"", ""ru"": ""Оса (Иркутская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1728,24,"{""en"": ""Osinniki"", ""ru"": ""Осинники""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1729,51,"{""en"": ""Osinovaya Gora"", ""ru"": ""Осиновая Гора""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1730,21,"{""en"": ""Ostashkov"", ""ru"": ""Осташков""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1731,42,"{""en"": ""Ostrov"", ""ru"": ""Остров""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1732,26,"{""en"": ""Ostrovskoe"", ""ru"": ""Островское""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1733,33,"{""en"": ""Ostrovtsy"", ""ru"": ""Островцы""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1734,15,"{""en"": ""Ostrogozhsk"", ""ru"": ""Острогожск""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1735,2,"{""en"": ""Otradnaya"", ""ru"": ""Отрадная""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1736,30,"{""en"": ""Otradnoe"", ""ru"": ""Отрадное""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1737,27,"{""en"": ""Otradnyi"", ""ru"": ""Отрадный""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1738,46,"{""en"": ""Oha"", ""ru"": ""Оха""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1739,41,"{""en"": ""Okhansk"", ""ru"": ""Оханск""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1740,6,"{""en"": ""Okhotsk"", ""ru"": ""Охотск""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1741,41,"{""en"": ""Ocher"", ""ru"": ""Очер""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1742,26,"{""en"": ""Pavino"", ""ru"": ""Павино""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1743,53,"{""en"": ""Pavlovka"", ""ru"": ""Павловка""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1744,16,"{""en"": ""Pavlovo"", ""ru"": ""Павлово""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1745,1,"{""en"": ""Pavlovsk"", ""ru"": ""Павловск (Алтайский край)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1746,15,"{""en"": ""Pavlovsk"", ""ru"": ""Павловск (Воронежская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1747,30,"{""en"": ""Pavlovsk"", ""ru"": ""Павловск (Ленинградская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1748,2,"{""en"": ""Pavlovskaya"", ""ru"": ""Павловская""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1749,33,"{""en"": ""Pavlovskaya Sloboda"", ""ru"": ""Павловская Слобода""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1750,33,"{""en"": ""Pavlovskiy Posad"", ""ru"": ""Павловский Посад""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1751,37,"{""en"": ""Pavlogradka"", ""ru"": ""Павлоградка""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1752,69,"{""en"": ""Pavlodolskaya"", ""ru"": ""Павлодольская""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1753,23,"{""en"": ""Palana"", ""ru"": ""Палана""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1754,32,"{""en"": ""Palatka"", ""ru"": ""Палатка""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1755,42,"{""en"": ""Palkino"", ""ru"": ""Палкино""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1756,13,"{""en"": ""Pallasovka"", ""ru"": ""Палласовка""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1757,52,"{""en"": ""Pangody"", ""ru"": ""Пангоды""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1758,15,"{""en"": ""Panino"", ""ru"": ""Панино""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1759,1,"{""en"": ""Pankrushiha"", ""ru"": ""Панкрушиха""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1760,50,"{""en"": ""Parabel"", ""ru"": ""Парабель""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1761,67,"{""en"": ""Paranga"", ""ru"": ""Параньга""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1762,61,"{""en"": ""Paraul"", ""ru"": ""Параул""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1763,50,"{""en"": ""Parbig"", ""ru"": ""Парбиг""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1764,4,"{""en"": ""Partizansk"", ""ru"": ""Партизанск""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1765,3,"{""en"": ""Partizanskoye"", ""ru"": ""Партизанское""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1766,26,"{""en"": ""Parfenyevo"", ""ru"": ""Парфеньево""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1767,35,"{""en"": ""Parfino"", ""ru"": ""Парфино""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1768,40,"{""en"": ""Pachelma"", ""ru"": ""Пачелма""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1769,56,"{""en"": ""Pevek"", ""ru"": ""Певек""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1770,5,"{""en"": ""Pelagiada"", ""ru"": ""Пелагиада""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1771,21,"{""en"": ""Peno"", ""ru"": ""Пено""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1772,16,"{""en"": ""Pervomaysk"", ""ru"": ""Первомайск (Нижегородская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1773,55,"{""en"": ""Pervomaysky"", ""ru"": ""Первомайский (Забайкальский край)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1774,38,"{""en"": ""Pervomayskiy"", ""ru"": ""Первомайский (Оренбургская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1775,49,"{""en"": ""Pervomayskiy"", ""ru"": ""Первомайский (Тамбовская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1776,54,"{""en"": ""Pervomaisky (Сhelyabinsk)"", ""ru"": ""Первомайский (Челябинская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1777,89,"{""en"": ""Pervomaiskoe"", ""ru"": ""Первомайское (Крым)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1778,30,"{""en"": ""Pervomayskoye (Leningrad Region)"", ""ru"": ""Первомайское (Ленинградская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1779,33,"{""en"": ""Pervomayskoe"", ""ru"": ""Первомайское (Московская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1780,50,"{""en"": ""Pervomayskoye"", ""ru"": ""Первомайское (Томская область)""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1781,47,"{""en"": ""Pervoural'sk"", ""ru"": ""Первоуральск""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1782,16,"{""en"": ""Perevoz"", ""ru"": ""Перевоз""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1783,38,"{""en"": ""Perevolockiy"", ""ru"": ""Переволоцкий""}","2018-07-03 16:30:28","2018-07-03 16:30:28"
1784,45,"{""en"": ""Perelub"", ""ru"": ""Перелюб""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1785,22,"{""en"": ""Peremishl"", ""ru"": ""Перемышль""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1786,33,"{""en"": ""Peresvet"", ""ru"": ""Пересвет""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1787,57,"{""en"": ""Pereslavl'-Zalesskii"", ""ru"": ""Переславль-Залесский""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1788,6,"{""en"": ""Pereyaslavka"", ""ru"": ""Переяславка""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1789,25,"{""en"": ""Peskovka"", ""ru"": ""Песковка""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1790,35,"{""en"": ""Pestovo"", ""ru"": ""Пестово""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1791,43,"{""en"": ""Peschanokopskoe"", ""ru"": ""Песчанокопское""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1792,30,"{""en"": ""Petergof"", ""ru"": ""Петергоф""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1793,13,"{""en"": ""Petrov Val"", ""ru"": ""Петров Вал""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1794,45,"{""en"": ""Petrovsk"", ""ru"": ""Петровск""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1795,55,"{""en"": ""Petrovs-Zabaikalsky"", ""ru"": ""Петровск-Забайкальский""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1796,2,"{""en"": ""Petrovskaya"", ""ru"": ""Петровская""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1797,49,"{""en"": ""Petrovskoye (Tambov region)"", ""ru"": ""Петровское (Тамбовская область)""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1798,57,"{""en"": ""Petrovskoe"", ""ru"": ""Петровское (Ярославская область)""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1799,15,"{""en"": ""Petropavlovka"", ""ru"": ""Петропавловка""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1800,1,"{""en"": ""Petropavlovskoe"", ""ru"": ""Петропавловское""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1801,28,"{""en"": ""Petukhovo"", ""ru"": ""Петухово""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1802,12,"{""en"": ""Petushki"", ""ru"": ""Петушки""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1803,66,"{""en"": ""Pechora"", ""ru"": ""Печора""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1804,42,"{""en"": ""Pechory"", ""ru"": ""Печоры""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1805,25,"{""en"": ""Pizhanka"", ""ru"": ""Пижанка""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1806,16,"{""en"": ""Pizhma"", ""ru"": ""Пижма""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1807,30,"{""en"": ""Pikalevo"", ""ru"": ""Пикалево""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1808,16,"{""en"": ""Pil'na"", ""ru"": ""Пильна""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1809,52,"{""en"": ""Pionerskiy"", ""ru"": ""Пионерский""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1810,20,"{""en"": ""Рionerskiy"", ""ru"": ""Пионерский (Калининградская область)""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1811,33,"{""en"": ""Pirogovsky"", ""ru"": ""Пироговский""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1812,65,"{""en"": ""Pitkyaranta"", ""ru"": ""Питкяранта""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1813,49,"{""en"": ""Pitchaivo"", ""ru"": ""Пичаево""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1814,31,"{""en"": ""Plavitsa"", ""ru"": ""Плавица""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1815,51,"{""en"": ""Plavsk"", ""ru"": ""Плавск""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1816,54,"{""en"": ""Plast"", ""ru"": ""Пласт""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1817,4,"{""en"": ""Plastun"", ""ru"": ""Пластун""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1818,2,"{""en"": ""Planitarovskaya"", ""ru"": ""Платнировская""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1819,8,"{""en"": ""Plesetsk"", ""ru"": ""Плесецк""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1820,38,"{""en"": ""Pleshanovo"", ""ru"": ""Плешаново""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1821,19,"{""en"": ""Plievo"", ""ru"": ""Плиево""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1822,42,"{""en"": ""Plussa"", ""ru"": ""Плюсса""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1823,33,"{""en"": ""Povarovo"", ""ru"": ""Поварово""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1824,15,"{""en"": ""Povorino"", ""ru"": ""Поворино""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1825,11,"{""en"": ""Pogar"", ""ru"": ""Погар""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1826,4,"{""en"": ""Pogranichny"", ""ru"": ""Пограничный""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1827,15,"{""en"": ""Podgorensky"", ""ru"": ""Подгоренский""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1828,5,"{""en"": ""Podgornaya"", ""ru"": ""Подгорная""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1829,50,"{""en"": ""Podgornoje"", ""ru"": ""Подгорное""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1830,38,"{""en"": ""Prigorodnyaya Pokrovka"", ""ru"": ""Подгородняя Покровка""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1831,35,"{""en"": ""Poddorye"", ""ru"": ""Поддорье""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1832,33,"{""en"": ""Podol'sk"", ""ru"": ""Подольск""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1833,25,"{""en"": ""Podosinovec"", ""ru"": ""Подосиновец""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1834,30,"{""en"": ""Podporozhye"", ""ru"": ""Подпорожье""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1835,52,"{""en"": ""Poikovsky"", ""ru"": ""Пойковский""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1836,52,"{""en"": ""Pokachi"", ""ru"": ""Покачи""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1837,12,"{""en"": ""Pokrov"", ""ru"": ""Покров""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1838,4,"{""en"": ""Pokrovka"", ""ru"": ""Покровка""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1839,77,"{""en"": ""Pokrovsk"", ""ru"": ""Покровск (Якутия)""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1840,43,"{""en"": ""Pokrovskoe"", ""ru"": ""Покровское""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1841,35,"{""en"": ""Pola"", ""ru"": ""Пола""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1842,41,"{""en"": ""Polazna"", ""ru"": ""Полазна""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1843,47,"{""en"": ""Polevskoy"", ""ru"": ""Полевской""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1844,20,"{""en"": ""Polessk"", ""ru"": ""Полесск""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1845,28,"{""en"": ""Polovinnoye"", ""ru"": ""Половинное""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1846,22,"{""en"": ""Polotnyany Zavod"", ""ru"": ""Полотняный Завод""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1847,37,"{""en"": ""Poltavka"", ""ru"": ""Полтавка""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1848,2,"{""en"": ""Poltavskaya"", ""ru"": ""Полтавская""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1849,74,"{""en"": ""Poltakov"", ""ru"": ""Полтаков""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1850,24,"{""en"": ""Polysaevo"", ""ru"": ""Полысаево""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1851,34,"{""en"": ""Polyarnie Zori"", ""ru"": ""Полярные Зори""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1852,34,"{""en"": ""Polyarny"", ""ru"": ""Полярный""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1853,26,"{""en"": ""Ponazirevo"", ""ru"": ""Поназырево""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1854,30,"{""en"": ""Pontonniy"", ""ru"": ""Понтонный""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1855,29,"{""en"": ""Ponury"", ""ru"": ""Поныри""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1856,76,"{""en"": ""Poretskoe"", ""ru"": ""Порецкое""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1857,46,"{""en"": ""Poronaysk"", ""ru"": ""Поронайск""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1858,42,"{""en"": ""Porhov"", ""ru"": ""Порхов""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1859,29,"{""en"": ""Karla Libknekhta"", ""ru"": ""поселок имени Карла Либкнехта""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1860,30,"{""en"": ""Poselok imeni Morozova"", ""ru"": ""Поселок имени Морозова""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1861,1,"{""en"": ""Poslepiha"", ""ru"": ""Поспелиха""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1862,27,"{""en"": ""Pohvistnevo"", ""ru"": ""Похвистнево""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1863,11,"{""en"": ""Pochep"", ""ru"": ""Почеп""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1864,16,"{""en"": ""Pochinki"", ""ru"": ""Починки""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1865,48,"{""en"": ""Pochinok"", ""ru"": ""Починок""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1866,57,"{""en"": ""Poshehone"", ""ru"": ""Пошехонье""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1867,7,"{""en"": ""Poyarkovo"", ""ru"": ""Поярково""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1868,20,"{""en"": ""Pravdinsk"", ""ru"": ""Правдинск""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1869,33,"{""en"": ""Pravdinsky"", ""ru"": ""Правдинский""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1870,5,"{""en"": ""Praskoveya"", ""ru"": ""Прасковея""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1871,70,"{""en"": ""Pregradnaya"", ""ru"": ""Преградная""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1872,13,"{""en"": ""Preobrazhenskaya"", ""ru"": ""Преображенская""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1873,57,"{""en"": ""Prechistoye"", ""ru"": ""Пречистое""}","2018-07-03 16:30:29","2018-07-03 16:30:29"
1874,55,"{""en"": ""Priargunsk"", ""ru"": ""Приаргунск""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1875,20,"{""en"": ""Pribrezhny"", ""ru"": ""Прибрежный""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1876,27,"{""en"": ""Pribrezhny (Samarskaya oblast)"", ""ru"": ""Прибрежный (Самарская область)""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1877,17,"{""en"": ""Privolzhsk"", ""ru"": ""Приволжск""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1878,67,"{""en"": ""Privolzhsky"", ""ru"": ""Приволжский (Марий Эл)""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1879,27,"{""en"": ""Privolzhje"", ""ru"": ""Приволжье""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1880,30,"{""en"": ""Priladozhsky"", ""ru"": ""Приладожский""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1881,13,"{""en"": ""Primorsk"", ""ru"": ""Приморск (Волгоградская область)""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1882,30,"{""en"": ""Primorsk"", ""ru"": ""Приморск (Ленинградская область)""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1883,2,"{""en"": ""Primorsko-Ahtarsk"", ""ru"": ""Приморско-Ахтарск""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1884,52,"{""en"": ""Priobe"", ""ru"": ""Приобье""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1885,30,"{""en"": ""Priozersk"", ""ru"": ""Приозерск""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1886,29,"{""en"": ""Pristen'"", ""ru"": ""Пристень""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1887,64,"{""en"": ""Priutnoye"", ""ru"": ""Приютное""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1888,59,"{""en"": ""Priutovo"", ""ru"": ""Приютово""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1889,59,"{""en"": ""Progress"", ""ru"": ""Прогресс""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1890,7,"{""en"": ""Progress"", ""ru"": ""Прогресс (Амурская область)""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1891,24,"{""en"": ""Prokop'evsk"", ""ru"": ""Прокопьевск""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1892,43,"{""en"": ""Proletarsk"", ""ru"": ""Пролетарск (Ростовская обл.)""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1893,24,"{""en"": ""Promishlennaya"", ""ru"": ""Промышленная""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1894,33,"{""en"": ""Protvino"", ""ru"": ""Протвино""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1895,62,"{""en"": ""Prohladny"", ""ru"": ""Прохладный""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1896,10,"{""en"": ""Prohorovka"", ""ru"": ""Прохоровка""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1897,29,"{""en"": ""Pryamitsino"", ""ru"": ""Прямицыно""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1898,2,"{""en"": ""Psebay"", ""ru"": ""Псебай""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1899,5,"{""en"": ""Ptiche"", ""ru"": ""Птичье""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1900,45,"{""en"": ""Pugachev"", ""ru"": ""Пугачев""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
1901,65,"{""en"": ""Pudozh"", ""ru"": ""Пудож""}","2018-07-03 16:30:30","2018-07-03 16:30:30"
